"match_idx","newUser_id"
40941,229748
66849,229699
66849,229750
40942,229745
40942,229766
88475,229801
44496,229855
83296,229814
1990,229859
85047,229827
85047,229850
28667,229854
35599,229783
35599,229805
21217,229772
21217,229848
21217,229864
33869,229771
33869,229775
56790,229874
64322,229826
33870,229789
33870,229792
33870,229806
33870,229812
3496,229795
3496,229810
33871,229831
77803,229851
28669,229776
39219,229786
39219,229822
66852,229790
32097,229863
50629,229862
74411,229778
74411,229787
74411,229794
37389,229782
97122,229785
66853,229779
66853,229813
66853,229816
66853,229830
66853,229840
66853,229842
65576,229802
55691,229811
55691,229815
55691,229818
55691,229852
55691,229861
55691,229868
19887,229797
19887,229825
19887,229832
19887,229835
19887,229838
19887,229841
16334,229824
32098,229788
25470,229845
37390,229847
27058,229793
27058,229796
27058,229856
27058,229866
27058,229870
35600,229780
35600,229828
39220,229798
39220,229853
39220,229858
90111,229957
8647,229888
8647,229922
8647,229930
8648,229948
19888,229904
19888,229942
85048,229876
85048,229892
57879,229878
57879,229879
57879,229937
57879,229950
62053,229915
62053,229932
62053,229933
25471,229909
25471,229914
90113,229865
90113,229955
3497,229877
68210,229849
68210,229882
95630,229895
95630,229905
95630,229943
25472,229911
25472,229920
25472,229954
30391,230093
30391,230165
27059,229903
27059,229953
37392,229884
81452,229919
79547,229917
79547,229931
3499,229881
3499,229902
3499,229910
3499,229927
3499,229939
3499,229940
77804,229949
86813,229875
6193,229898
6195,229960
6195,229961
6195,229985
6195,229989
6195,229992
6195,230004
72738,229963
72738,229968
72738,229979
30393,229996
49191,229964
49191,229965
49191,229986
49191,229999
49191,230003
99834,230141
46106,229966
46106,229987
1992,229952
1992,229958
1992,229969
1992,229990
42687,229944
54574,229956
54574,230006
17479,230132
71219,230152
21218,230005
83300,229974
37393,230001
88478,230008
4877,230083
88479,230007
88479,230087
88479,230091
88479,230142
69670,230062
69670,230075
69670,230130
19890,230065
19890,230068
97123,230031
71220,230010
65578,230074
65578,230126
33874,230014
33874,230015
33874,230045
33874,230097
33874,230099
33874,230119
33874,230123
33874,230128
95883,230033
32099,230056
32099,230078
39223,230060
25474,230012
25474,230027
25474,230052
25474,230101
25474,230134
1993,230140
3500,229976
3500,229980
3500,229998
3500,230009
3500,230076
3500,230143
88480,230092
90115,230043
90115,230046
90115,230102
28670,230115
72739,230021
72739,230039
72739,230040
72739,230072
72739,230079
72739,230104
72739,230108
46107,230082
432,229988
85050,230042
96366,230011
96366,230146
50630,230016
9837,230094
68211,230048
76106,230131
9838,230053
35601,230054
40946,230124
44500,229936
44500,230151
32100,229972
32100,230018
35602,230029
74413,230022
74413,230084
74413,230112
22534,229977
22534,229978
22534,230037
22534,230051
90116,230017
90116,230038
90116,230070
90116,230106
90116,230117
90116,230120
90116,230136
50631,230020
50631,230114
50631,230121
50631,230127
50631,230148
65579,230047
65579,230066
99002,230110
33875,229993
33875,230025
39224,230030
39224,230036
39224,230077
44501,230013
44501,230034
44501,230049
44501,230061
44501,230069
44501,230118
44501,230133
44501,230139
44501,230145
35604,230019
35604,230058
35604,230098
35604,230105
35604,230113
35604,230122
35604,230137
19891,230138
95168,230041
32101,230161
32101,230240
33876,230125
94653,230253
97316,230172
97316,230220
97316,230237
49192,230189
101550,230213
27060,230158
27060,230162
27060,230208
77805,230159
93189,230236
39225,230175
39225,230215
74414,230271
74414,230275
40947,230171
13031,230214
13031,230343
49193,230197
49193,230235
49193,230350
33877,230345
68213,230192
68213,230227
68213,230251
49194,230219
49194,230261
83302,230184
83302,230231
83302,230234
83302,230245
83302,230248
83302,230285
83302,230288
83302,230303
83302,230322
83302,230341
83302,230351
23932,230244
23932,230246
16335,230232
62057,230257
62057,230327
3502,230250
1995,230201
1995,230221
1995,230284
1995,230297
1995,230347
39226,230211
39226,230346
39226,230383
25475,230155
25475,230160
25475,230204
25475,230274
68214,230194
32102,230320
81455,230205
81455,230222
81455,230233
81455,230268
81455,230282
81455,230307
81455,230317
81455,230318
81455,230340
81455,230348
81455,230352
33878,230156
6197,230144
103473,230283
103473,230356
61003,230228
61003,230239
61003,230281
61003,230291
61003,230334
81456,230260
86816,230168
86816,230170
86816,230174
86816,230218
86816,230229
86816,230273
32103,230193
15241,230164
15241,230179
15241,230181
15241,230182
15241,230241
15241,230254
37397,230187
37397,230217
37397,230255
37397,230264
79550,230212
79550,230265
61004,230295
9839,230198
32104,230326
32104,230368
32104,230393
32104,230395
23933,230311
23933,230371
23933,230374
28671,230362
28671,230369
21219,230196
14157,230263
14157,230305
47703,230299
47703,230306
47703,230384
47703,230402
32105,230296
32105,230328
69672,230202
69672,230226
40948,230329
27062,230298
27062,230302
27062,230310
27062,230336
3504,230319
9840,230325
9840,230339
9840,230365
9840,230367
9840,230375
9840,230379
9840,230380
86817,230183
86817,230203
47704,230289
28672,230252
28672,230267
13032,230422
53300,230377
53300,230385
53300,230386
39228,230357
44502,230280
25476,230186
25476,230258
25476,230315
25476,230388
4878,230279
4878,230316
4878,230382
4878,230390
47705,230391
79552,230332
79552,230335
79552,230406
4880,230349
4880,230353
71221,230457
71221,230540
71221,230545
90117,230286
90117,230308
90117,230321
90117,230331
90117,230387
25477,230355
25477,230400
9841,230366
37401,230354
79553,230447
79553,230527
6198,230333
6198,230378
4881,230436
4882,230405
49195,230466
49195,230473
49195,230528
49195,230544
19893,230401
63155,230424
64325,230449
12010,230533
10936,230476
7439,230420
7439,230483
7439,230510
7439,230534
97317,230410
103095,230429
103095,230459
103095,230474
103095,230480
103095,230487
57880,230442
76110,230509
76110,230525
68215,230489
74415,230372
74415,230404
18640,230421
18640,230438
18640,230451
18640,230517
39229,230445
39229,230496
16336,230370
16336,230432
16336,230461
16336,230548
58912,230435
58912,230462
58912,230532
58912,230542
6200,230519
51996,230413
51996,230418
51996,230430
23938,230508
23938,230531
33880,230431
9843,230414
9843,230443
69673,230415
69673,230446
69673,230514
69673,230523
69673,230538
63156,230497
434,230398
434,230399
434,230426
434,230467
434,230469
434,230488
12012,230408
12012,230434
12012,230486
12012,230494
12012,230506
12012,230522
65580,230498
65580,230607
68216,230392
68216,230456
68216,230470
68216,230472
74416,230547
56791,230499
65581,230360
65581,230536
19895,230444
19895,230484
7442,230526
101106,230425
101106,230491
101106,230492
50634,230475
50634,230478
9844,230411
9844,230479
9844,230481
9844,230490
9844,230511
9844,230543
6202,230412
4883,230419
4883,230433
4883,230440
4883,230448
4883,230463
4883,230465
4883,230501
4883,230524
4883,230530
4883,230535
49196,230564
62059,230464
62059,230520
10937,230453
18641,230373
18641,230468
6203,230562
6203,230576
6203,230578
6203,230610
71222,230584
47709,230635
51997,230612
16337,230552
16337,230565
16337,230566
16337,230598
19896,230589
58913,230594
58913,230626
58914,230600
58914,230620
58914,230623
55695,230556
6204,230546
6204,230593
64328,230587
64328,230619
64328,230625
14159,230570
19897,230577
19897,230580
6205,230555
15242,230592
15242,230737
10938,230668
10938,230750
25478,230632
25478,230669
25478,230700
55696,230634
9845,230572
9845,230582
44504,230579
64329,230571
64329,230603
64329,230630
25479,230736
93810,230569
93810,230611
93810,230616
8651,230554
8651,230581
76113,230573
19898,230622
90118,230725
19899,230617
19899,230631
19899,230633
19899,230675
19899,230707
98835,230559
98835,230588
98835,230599
98835,230606
98835,230618
98835,230629
98835,230643
98835,230646
98835,230650
98835,230660
98835,230713
47710,230550
47710,230574
88483,230613
25480,230477
25481,230561
25481,230563
25481,230641
1997,230583
59954,230682
96546,230735
96546,230760
35607,230654
71224,230560
21220,230614
53304,230666
53304,230703
53304,230710
23940,230730
1998,230651
1998,230704
37404,230723
28674,230639
28674,230648
28674,230671
74417,230705
74417,230711
97698,230726
39232,230645
39232,230656
39232,230687
39232,230693
39232,230720
39232,230724
79555,230638
79555,230714
88484,230670
17482,230758
17482,230759
437,230661
437,230686
437,230694
437,230699
437,230709
62061,230708
19900,230647
62062,230665
62062,230718
50637,230567
50637,230640
50637,230721
50637,230743
81461,230664
81461,230680
81461,230683
81461,230717
81461,230727
93811,230716
77808,230677
77808,230733
37405,230602
77809,230628
39233,230649
39233,230731
69675,230662
69675,230715
69675,230747
69675,230786
4885,230676
50638,230644
50638,230673
66858,230684
54578,230674
32109,230601
32109,230624
32109,230729
32109,230754
40950,230658
40950,230663
40950,230688
40950,230697
40950,230712
40950,230728
40950,230734
32110,230652
439,230636
54579,230745
54579,230777
54579,230805
54579,230828
72740,230748
72740,230751
72740,230798
72740,230808
72740,230809
12014,230819
12014,230831
91508,230814
91508,230825
63158,230689
63158,230756
17484,230586
17484,230604
17484,230659
10940,230832
100093,230765
100093,230826
54581,230813
54582,230764
54582,230794
6207,230791
9848,230785
65582,230744
8653,230807
56794,230771
56794,230905
56794,230938
99700,230887
99700,230955
66860,230749
66860,230761
66860,230792
66860,230793
68218,230833
68218,230837
1999,230767
1999,230811
37406,230753
97699,230818
28675,230795
15243,230779
8654,230768
8654,230810
55699,230803
55699,230824
33882,230702
85054,230746
85054,230752
85054,230776
85054,230780
85054,230781
85054,230782
85054,230783
85054,230784
85054,230789
85054,230790
85054,230799
85054,230804
85054,230815
85054,230816
85054,230820
85054,230821
85054,230822
85054,230834
63160,230740
63160,230763
63160,230827
53308,230875
64331,230894
61008,230845
69676,230879
99291,230903
71225,230947
52000,230884
49198,230842
76114,230882
76114,230958
6208,230835
37407,230853
37407,230854
37407,230860
37407,230861
37407,230891
37407,230892
37407,230900
37407,230904
37407,230906
81462,230920
81462,230921
85055,230852
85055,230863
85055,230886
85055,230912
85055,230916
2001,230858
2001,230871
2001,230893
32111,230847
32111,230859
32111,230865
32111,230895
97700,230901
64332,230866
64332,230917
64332,230943
64332,230945
85056,230856
85056,230873
76115,230930
90120,230851
90120,230857
90120,230864
90120,230877
90120,230878
90120,230907
90120,230910
90120,230911
90120,230918
77811,230968
35608,230914
100808,230868
30398,230766
30398,230838
30398,230862
30398,230869
30398,230872
30398,230923
30398,230933
30398,230940
46109,230956
8655,230946
8655,230971
99701,230883
99701,230928
64333,230843
64333,230855
64333,230876
64333,230935
59955,230929
59955,230961
25483,230770
25483,230773
25483,230829
25483,230870
25483,230874
25483,230939
12017,230769
81463,230966
46110,230948
27066,230849
27066,230850
27066,230913
27066,230926
72742,230896
72742,230932
92992,230844
13038,230967
3506,230963
30399,230936
94533,230954
94533,230960
94533,230970
102706,230986
102706,231013
102706,231026
3507,230951
42694,230931
54583,230925
54583,230942
10941,230952
33884,230996
47713,230972
59956,230975
442,230978
12018,230976
12018,230984
52002,230987
13039,230983
27067,231007
63161,230981
63161,231011
12019,230980
2002,230985
72744,231015
96368,230993
68219,230982
17486,230979
40956,230995
40956,230997
71226,231010
32114,231008
93332,230988
103097,230994
79560,230977
79560,231006
6210,231001
27068,231055
68220,231002
71227,231050
71227,231057
69679,231029
69679,231045
69679,231052
69679,231067
69679,231071
74421,230991
74421,230992
39236,231028
39236,231054
50639,231000
100954,231016
65584,231005
16340,230990
16340,231041
85059,231027
77814,231037
81466,231056
28680,231030
28680,231063
83304,231058
83304,231068
42696,231039
63163,231012
63163,231048
63163,231059
27069,231046
76117,230999
76117,231020
97701,231014
97701,231025
97701,231051
102922,231017
446,231042
446,231043
446,231053
446,231070
99292,231019
79561,231035
66861,231073
66861,231076
79562,231040
54584,231033
99293,231069
30401,231031
30401,231064
94793,231085
94793,231128
61011,231102
13043,231105
85060,231091
72745,231104
72745,231117
4892,231080
54585,231116
19902,231140
63164,231082
62067,231114
52003,231087
52003,231106
10945,231075
68221,231109
69681,231096
69681,231098
9852,231077
9852,231078
12020,231129
13044,231111
13044,231126
56796,231079
56796,231103
56796,231133
42698,231119
53314,231089
53314,231124
42700,231099
77816,231136
37409,231097
2006,231101
3510,231137
79564,231122
50640,231171
35614,231225
37410,231146
81471,231134
81471,231141
81471,231148
66864,231123
66864,231132
66864,231161
28685,231209
46113,231131
27072,231155
88491,231192
63165,231185
10946,231130
74424,231188
74424,231210
27073,231163
65587,231149
65587,231150
65587,231153
65587,231154
65587,231169
65587,231176
65587,231179
65587,231181
101551,231143
71228,231165
66865,231220
68225,231170
68225,231195
68225,231213
68225,231224
95037,231172
27074,231193
99944,231158
101252,231216
101252,231223
68226,231194
86824,231207
86824,231232
69684,231145
79571,231231
37413,231234
91675,231196
91675,231229
10948,231160
10948,231180
10948,231218
19903,231221
33889,231189
8658,231198
8658,231227
28686,231190
62069,231219
85062,231201
85062,231215
85062,231226
85062,231235
57883,231208
49203,231214
4894,231204
32118,231233
32118,231275
32118,231284
32118,231293
32118,231295
32118,231299
32118,231309
32118,231313
33890,231199
33891,231228
25485,231177
88492,231202
61013,231268
30409,231241
30409,231276
30409,231282
30409,231305
2009,231248
2009,231279
2009,231301
69685,231261
68227,231310
68227,231311
23948,231264
68228,231262
68228,231303
47718,231274
47719,231269
27076,231270
35617,231238
6214,231255
6214,231267
32119,231251
32119,231315
40967,231296
98284,231300
98284,231302
79573,231244
79573,231314
102308,231273
101739,231239
17492,231298
49205,231277
86826,231249
39239,231253
39239,231256
74428,231290
65590,231289
102120,231240
102120,231245
102120,231247
102120,231308
3513,231319
28688,231306
28688,231307
72747,231259
27077,231250
27077,231252
27077,231291
97127,231254
19904,231280
19904,231294
30410,231354
28689,231337
58919,231321
13045,231325
13045,231344
13045,231348
13045,231361
86827,231342
85067,231322
85067,231338
85067,231340
58920,231341
35620,231329
9858,231335
9858,231357
77822,231347
77822,231364
77822,231377
102121,231358
102121,231371
102121,231374
102121,231379
50643,231326
50643,231346
50643,231376
13046,231324
13046,231334
13046,231363
13046,231373
55703,231349
66867,231359
66867,231381
72748,231350
25489,231404
101918,231356
76119,231367
21226,231365
54587,231333
453,231360
453,231378
4895,231353
96021,231327
96203,231397
96203,231402
32122,231339
35622,231386
35622,231417
35622,231435
46116,231382
46116,231401
90131,231403
90131,231424
49209,231418
49209,231425
83308,231406
53318,231388
53318,231432
454,231431
69686,231394
69686,231436
86831,231422
44516,231443
92067,231428
53319,231395
53319,231407
53319,231411
53319,231430
18647,231419
37416,231414
27079,231398
50644,231442
3514,231438
68230,231429
30412,231421
23952,231391
23952,231437
77825,231383
18648,231415
69687,231413
74430,231416
58921,231409
28691,231440
79575,231439
76121,231512
12021,231400
12021,231423
103099,231396
15246,231387
76122,231482
6217,231499
6217,231503
54589,231481
54589,231511
28692,231449
83309,231456
83309,231460
83309,231506
32124,231492
77826,231490
79577,231447
79577,231470
85070,231465
85070,231509
71232,231474
71232,231483
71232,231497
52006,231473
97318,231457
97318,231504
68231,231450
68231,231462
68231,231463
68231,231488
68231,231505
27081,231475
27081,231493
30415,231498
30416,231468
103100,231471
81482,231476
17494,231480
17494,231513
81483,231507
22539,231469
35624,231466
42704,231485
42704,231495
13047,231484
13047,231515
88496,231448
88496,231501
76128,231464
42705,231459
42705,231479
83312,231489
83312,231510
102512,231467
37419,231455
37419,231486
27082,231472
39243,231451
39243,231516
4900,231494
37420,231581
42706,231531
37421,231545
12023,231519
12023,231525
12023,231571
74436,231543
74436,231565
81486,231552
98286,231550
30418,231527
30418,231564
74438,231526
74438,231529
74438,231534
74438,231567
23953,231524
100809,231568
33894,231560
40974,231574
28696,231520
90134,231538
90134,231584
17497,231546
65596,231575
44519,231573
13048,231542
90135,231528
68233,231558
37424,231522
37424,231553
61016,231566
61016,231579
71234,231517
71234,231577
44520,231587
59961,231537
37426,231523
25495,231618
85072,231578
77828,231551
21230,231559
81487,231633
69693,231589
69693,231598
69693,231620
69693,231629
25496,231594
25496,231617
25496,231632
99150,231600
27084,231625
37427,231612
6218,231605
50645,231585
86834,231650
85073,231592
39244,231595
49215,231603
49215,231623
86835,231616
74439,231624
44523,231599
37429,231634
37430,231580
37430,231611
19907,231639
42707,231614
90140,231597
90140,231638
90140,231661
81490,231658
50647,231665
50647,231667
76132,231657
76132,231680
32129,231653
101395,231640
72750,231607
35627,231590
35627,231636
35627,231642
79579,231646
79579,231656
23955,231641
23955,231683
90141,231676
88499,231596
98103,231659
98103,231688
102709,231651
88500,231663
23956,231662
101254,231644
101254,231660
69694,231698
69694,231700
42708,231686
35629,231679
77829,231664
37432,231685
37432,231692
37432,231701
37432,231719
79580,231671
79580,231681
79580,231682
42709,231675
97886,231687
50648,231697
50648,231708
46124,231677
65597,231649
42710,231705
88502,231684
2016,231695
2016,231716
98287,231678
3519,231720
79581,231672
79581,231699
85078,231694
85078,231733
85078,231746
97319,231706
52009,231763
71236,231712
71236,231772
85079,231730
74441,231690
74441,231768
74441,231769
74441,231771
66870,231789
66870,231799
72752,231779
33900,231760
101552,231756
77832,231754
77832,231775
21231,231773
27088,231723
23958,231737
7455,231725
7455,231755
7455,231758
3520,231750
46126,231729
30420,231734
30420,231736
39248,231714
13049,231780
64341,231747
50650,231776
83316,231783
8660,231732
30421,231781
72753,231740
96206,231742
96206,231765
88504,231739
81493,231774
83317,231710
99295,231757
37434,231693
4902,231764
22542,231707
79583,231741
40982,231767
86837,231726
86837,231766
72754,231753
52011,231804
52011,231833
52012,231743
52012,231784
40983,231787
30422,231790
76138,231823
68235,231809
68235,231811
68235,231819
86838,231808
86838,231827
3521,231826
3521,231832
3521,231845
50651,231844
74444,231785
96726,231806
96726,231815
50652,231810
101742,231786
101742,231797
101742,231800
79584,231802
39251,231791
2019,231796
2019,231824
66871,231830
46127,231825
42713,231788
42713,231807
42713,231814
42713,231821
66872,231822
66872,231853
33905,231855
85080,231870
86840,231846
33906,231847
54590,231860
14161,231859
14161,231922
72755,231857
72755,231861
72755,231890
3524,231841
3524,231911
6221,231856
6221,231881
6221,231912
6221,231917
6221,231920
37437,231868
58922,231906
79586,231914
103477,231876
103477,231883
458,231901
74447,231898
66873,231891
66873,231902
102123,231882
86841,231903
103103,231913
76141,231817
76141,231849
30423,231904
88506,231880
59964,231900
2022,231908
59965,231877
59965,231895
57887,231879
57887,231884
57887,231923
49218,231839
92606,231875
69700,231871
46130,231858
46130,231899
18653,231878
90144,231867
90144,231907
27090,231894
25500,231936
91986,231940
91986,231950
44529,231851
44529,231919
37441,231874
37441,231887
37441,231888
68237,231943
68237,231994
44531,231960
52014,231926
52014,232004
59966,231945
17499,231928
17499,231954
12024,231988
12024,231989
12024,231993
12024,231999
49219,231987
52015,231927
68238,232000
85081,231979
22547,231944
62074,231966
69702,231976
16342,231929
16342,231941
16342,231971
54592,231933
23961,231969
72758,231931
72758,231952
42717,231934
42717,231982
42717,231996
57889,231925
57889,231963
57889,231986
25503,231951
25503,231961
12025,231930
12025,231942
12025,231957
55705,231924
12026,231916
12026,231918
100957,231956
102929,231965
16343,231948
66876,231921
16344,231949
16344,231977
16344,232006
66877,231967
86842,231935
86842,231981
62078,231958
54595,231970
54595,231974
59969,231972
21235,231968
58925,231947
58925,231980
13051,232059
94404,231985
39253,232030
12027,231964
42719,232038
74449,231991
74449,232026
74449,232054
74449,232058
22548,232042
76142,231983
76142,232052
85082,232023
37442,232047
37442,232089
32133,232011
32133,232021
32133,232051
42721,232015
12028,232027
30426,232022
40988,232057
32134,232002
32135,232035
32135,232045
64344,232071
21236,232048
10955,232061
69703,231995
56804,232012
56804,232014
56804,232016
56804,232028
56804,232039
56804,232074
76143,231992
76143,232018
65599,232010
16345,232003
16345,232005
69704,231984
69704,232025
69704,232049
69704,232053
39254,232066
39254,232070
65600,232017
6226,232034
99151,232065
99151,232073
7457,232013
37444,232037
44535,232031
44535,232036
44535,232060
35635,232029
35635,232044
35635,232069
9865,232033
35636,232032
40990,232077
40990,232126
22550,232125
71243,232122
99297,232129
100810,232099
18657,232078
61021,232097
61021,232124
66878,232115
6230,232113
22551,232076
22551,232105
22551,232111
22551,232127
27092,232114
55706,232095
76147,232083
54598,232123
65601,232094
63173,232081
63173,232104
85084,232084
71245,232041
71245,232055
17503,232116
100558,232102
100558,232103
54599,232117
16349,232050
16349,232106
62080,232062
62080,232079
62080,232098
62080,232107
13054,232091
56808,232109
15254,232063
15254,232100
22552,232082
22552,232088
22552,232090
22552,232096
22552,232108
65602,232143
65602,232183
58927,232085
8666,232119
35638,232172
35638,232180
74450,232147
74450,232164
100812,232157
40991,232149
68242,232135
23962,232146
72759,232142
72759,232148
72759,232171
68243,232141
68243,232166
33911,232187
66880,232140
32136,232155
64346,232173
461,232156
25507,232202
17504,232130
17504,232154
101112,232136
96727,232201
32137,232128
30427,232145
3528,232159
47731,232153
47731,232182
462,232181
72760,232165
21238,232137
39255,232174
3529,232170
3529,232175
3529,232188
23963,232186
39256,232138
17506,232158
57891,232179
81501,232160
57892,232184
86846,232216
86846,232229
86846,232230
35641,232236
35641,232262
42723,232191
7460,232223
86847,232199
79591,232204
79591,232206
46139,232196
46139,232237
83322,232257
65603,232225
57893,232134
58929,232211
58929,232248
58929,232259
58930,232213
58930,232215
83323,232212
83323,232261
71246,232189
79592,232131
79592,232193
61024,232235
71247,232217
71247,232231
69705,232219
69705,232233
68245,232169
58931,232218
58931,232234
58931,232245
8667,232198
68246,232190
21240,232192
64348,232242
49221,232210
97128,232254
100096,232194
100096,232197
100096,232208
100096,232220
100096,232227
100096,232228
100096,232243
56809,232195
27094,232279
56810,232214
56810,232251
10957,232268
10957,232290
9868,232249
9868,232285
13057,232250
14171,232203
14171,232205
14171,232253
6233,232200
62082,232276
56811,232274
102312,232277
102312,232286
93618,232287
2029,232288
30429,232264
30429,232275
30429,232289
72762,232256
47733,232265
47733,232269
47733,232270
47733,232294
22554,232241
95635,232273
95635,232280
95635,232282
102712,232255
50664,232291
50664,232293
47734,232278
47734,232295
4907,232267
47735,232260
13060,232292
33913,232310
95885,232298
59978,232324
54601,232312
74454,232258
74454,232272
464,232302
100458,232323
47736,232317
47736,232320
47736,232329
68247,232305
4908,232316
19916,232375
9869,232328
94122,232315
44538,232301
49222,232306
49222,232333
13061,232303
47739,232309
88511,232308
13062,232345
9871,232325
56815,232340
56815,232346
85090,232300
85090,232304
42726,232299
58932,232343
14173,232327
465,232355
465,232358
28704,232330
94796,232334
25508,232339
54602,232322
66884,232357
8670,232381
69707,232331
69707,232344
102124,232404
72763,232359
72764,232336
72764,232371
102125,232365
102125,232368
81505,232370
76151,232366
76151,232397
96932,232319
88512,232364
35643,232376
466,232354
40996,232352
54604,232350
2031,232341
2031,232360
2031,232361
2031,232363
2031,232377
2031,232394
88513,232374
79597,232342
79597,232392
79597,232405
40997,232385
72765,232380
68249,232420
7467,232393
44540,232387
49226,232418
28705,232338
102931,232395
23968,232378
4911,232391
64349,232384
81508,232423
81508,232435
95636,232399
95636,232401
12036,232379
12036,232414
12036,232422
12036,232437
76152,232382
76152,232386
76152,232398
76152,232412
76152,232426
76152,232431
101555,232390
101555,232410
101555,232427
16354,232406
98291,232403
98291,232413
9872,232469
64350,232409
64350,232430
58933,232458
64351,232415
88515,232442
88515,232447
88515,232459
88515,232466
88515,232472
22560,232388
22560,232436
68251,232488
68251,232535
23969,232536
85092,232444
98837,232456
37446,232408
37446,232434
469,232463
93817,232462
14174,232411
14174,232465
59980,232416
59980,232454
4912,232457
30432,232383
30432,232396
30432,232433
56816,232452
56816,232461
86852,232446
47740,232453
15257,232468
95038,232402
95038,232443
95038,232449
56817,232470
88516,232471
28709,232521
50670,232484
50670,232493
2035,232475
79599,232511
69709,232490
69709,232503
69709,232504
37448,232497
74458,232514
83328,232507
83328,232544
83328,232564
46143,232480
7471,232476
7471,232481
88518,232479
61031,232494
61031,232498
66887,232512
37449,232474
37449,232502
79601,232496
76154,232477
76154,232489
76154,232513
9873,232508
4913,232582
37450,232491
37450,232501
74460,232531
46144,232527
46144,232577
96209,232478
2036,232518
25510,232485
25510,232505
25510,232541
102713,232520
102713,232538
102713,232557
98105,232516
13067,232526
13067,232547
13067,232570
47742,232529
47742,232534
47742,232542
65606,232509
65606,232563
25511,232558
25511,232588
8671,232546
6235,232566
14176,232550
101113,232578
101113,232584
46146,232525
46146,232528
46146,232533
46146,232543
46146,232554
46146,232576
76157,232553
76157,232562
49229,232567
56818,232549
99702,232565
99702,232583
99702,232598
88519,232545
63179,232560
63179,232591
35646,232552
27099,232590
27099,232599
62087,232556
25512,232571
25512,232580
16355,232555
16355,232592
63180,232579
63180,232600
86854,232573
86854,232574
86854,232597
4914,232586
4914,232601
4914,232663
35647,232613
33917,232596
28712,232585
44546,232659
86855,232593
61033,232605
61033,232655
39259,232666
97891,232644
88523,232614
88523,232665
88523,232672
97321,232608
97321,232635
97321,232651
81511,232626
72769,232645
74462,232642
27101,232622
72770,232619
72770,232643
81512,232625
100459,232629
21247,232611
55712,232606
88524,232610
15259,232637
23970,232609
23970,232616
23970,232623
23970,232640
23970,232658
23970,232661
16356,232628
16356,232646
19920,232631
77845,232604
77845,232620
39261,232652
62088,232662
37455,232618
63182,232650
47744,232624
61034,232704
65608,232675
65608,232701
72771,232705
76158,232603
472,232681
472,232694
472,232699
79604,232595
3535,232641
13069,232742
33919,232668
33919,232670
33919,232674
23972,232708
4916,232671
37458,232673
21249,232728
35652,232683
33920,232736
33920,232750
35653,232717
42729,232679
42729,232686
2039,232706
2039,232716
27102,232695
44548,232688
44548,232689
28716,232685
23974,232677
23974,232682
23974,232692
32150,232707
35655,232702
41001,232743
3536,232725
37460,232698
37460,232727
37460,232748
30440,232814
30440,232823
41003,232715
77848,232713
77848,232721
77848,232735
77848,232744
77848,232788
86856,232710
79605,232789
79605,232801
97703,232740
86857,232714
35657,232712
35657,232731
50673,232734
79606,232773
42731,232696
35658,232739
35658,232786
86858,232703
86858,232730
41004,232711
77850,232747
88527,232760
88527,232785
88527,232796
88527,232799
7474,232762
28717,232724
88528,232781
56820,232782
90161,232768
90161,232791
50674,232758
50674,232769
50674,232797
85100,232766
85100,232772
85100,232777
85100,232793
85100,232794
85101,232783
16358,232745
16358,232757
16358,232809
90162,232775
18668,232764
18668,232798
3537,232795
35661,232753
35661,232756
10964,232763
10964,232779
10964,232780
18669,232761
18669,232810
46153,232755
53330,232790
53330,232792
79607,232784
4920,232759
97322,232817
39267,232812
39267,232821
39267,232833
79608,232819
102315,232815
88529,232803
83332,232813
102316,232751
102316,232808
9879,232816
30442,232752
30442,232804
49232,232723
49232,232765
46156,232719
46156,232722
46156,232732
7475,232830
30444,232903
30444,232908
88530,232820
81522,232824
72775,232805
72775,232827
33925,232806
33926,232826
37467,232828
475,232838
99153,232847
37468,232842
41010,232840
41010,232857
88533,232860
53331,232848
53331,232861
44551,232836
94534,232883
94534,232898
33927,232841
71255,232845
71255,232846
77856,232834
77856,232835
103104,232916
63185,232850
93981,232897
69718,232837
69718,232858
39270,232844
39270,232849
77857,232881
77857,232973
90164,232855
90164,232865
41012,232874
41012,232925
30449,232900
30449,232920
30449,232924
96731,232831
96731,232911
64356,232896
76163,232892
81524,232906
7476,232880
7476,232890
7476,232893
7476,232899
2042,232868
28720,232917
44552,232904
44552,232930
93820,232852
93820,232909
27108,232885
41013,232859
41013,232910
85107,232905
66898,232919
55715,232913
69720,232912
42741,232884
42741,232915
42741,232927
97497,232895
74465,232894
101559,232854
83338,232923
77858,232901
77858,232914
63186,232954
77859,232867
77859,232952
77859,232978
77859,232982
35664,232863
35664,232864
35664,232875
49236,232877
33932,232965
33932,232991
33932,232999
33932,233025
39272,232862
39272,232907
39272,232928
88536,232957
88536,232996
88536,233013
72777,232963
37471,233057
79614,232932
79614,232971
79614,233006
79614,233039
41015,232990
41015,233033
22571,232984
22571,233023
63188,232993
63188,232995
3540,232944
3540,233012
30451,232951
30451,232976
30451,233011
18674,233014
478,232935
478,232988
71260,232959
74469,232953
52034,233050
35667,232987
479,233018
479,233049
8673,232989
77860,232943
77860,232960
77860,233020
77860,233031
98668,232939
98668,233002
18675,232938
18675,232947
18675,232986
27109,232972
27109,233024
25524,233019
54611,232974
54611,233001
30452,232926
30452,232942
28723,232970
2043,232964
2043,233032
71261,233005
71261,233008
71261,233052
74470,232936
74470,232949
